snapshot_id,article_id,published_date,event_trading_date,category,general_sentiment,n_mapped_tickers,target_count,num_nodes,num_node_features,num_edges,num_edges_price_correlation,num_edges_parent_to_subsidiary,num_edges_subsidiary_to_parent,num_edges_same_group,num_edges_same_industry,num_edges_news_co_mention,label_horizon,lookback_returns,corr_lookback
14393,N026482,2024-02-05,2024-02-05,other,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14394,N026483,2024-02-05,2024-02-05,ma_ownership,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14395,N026484,2024-02-05,2024-02-05,leadership,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14396,N026485,2024-02-05,2024-02-05,other,0.3333333333333333,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14397,N026486,2024-02-05,2024-02-05,legal_regulatory,-0.6666666666666666,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14398,N026487,2024-02-05,2024-02-05,capital_issuance,0.3333333333333333,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14399,N026488,2024-02-05,2024-02-05,capital_issuance,0.3333333333333333,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14400,N026489,2024-02-05,2024-02-05,leadership,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14401,N026490,2024-02-05,2024-02-05,other,0.0,3,3,118,59,12834,11430,3,3,50,1342,6,5,20,252
14402,N026491,2024-02-05,2024-02-05,leadership,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14403,N026492,2024-02-05,2024-02-05,capital_issuance,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14404,N026493,2024-02-05,2024-02-05,debt_bond,-0.3333333333333333,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14405,N026494,2024-02-05,2024-02-05,other,0.0,1,1,118,59,12828,11430,3,3,50,1342,0,5,20,252
14406,N026495,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14407,N026496,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14408,N026497,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14409,N026498,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14410,N026499,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14411,N026500,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14412,N026501,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14413,N026502,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14414,N026503,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14415,N026504,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14416,N026505,2024-02-06,2024-02-06,dividend,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14417,N026506,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14418,N026507,2024-02-06,2024-02-06,dividend,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14419,N026508,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14420,N026509,2024-02-06,2024-02-06,ma_ownership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14421,N026510,2024-02-06,2024-02-06,debt_bond,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14422,N026511,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14423,N026512,2024-02-06,2024-02-06,ma_ownership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14424,N026513,2024-02-06,2024-02-06,leadership,0.3333333333333333,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14425,N026514,2024-02-06,2024-02-06,leadership,0.3333333333333333,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14426,N026515,2024-02-06,2024-02-06,capital_issuance,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14427,N026516,2024-02-06,2024-02-06,capital_issuance,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14428,N026517,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14429,N026518,2024-02-06,2024-02-06,earnings,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14430,N026519,2024-02-06,2024-02-06,earnings,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14431,N026520,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14432,N026521,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14433,N026522,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14434,N026523,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14435,N026524,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14436,N026525,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14437,N026526,2024-02-06,2024-02-06,debt_bond,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14438,N026527,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14439,N026528,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14440,N026529,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14441,N026530,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14442,N026531,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14443,N026532,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14444,N026533,2024-02-06,2024-02-06,ma_ownership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14445,N026534,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14446,N026535,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14447,N026536,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14448,N026537,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14449,N026538,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14450,N026539,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14451,N026540,2024-02-06,2024-02-06,leadership,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14452,N026541,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14453,N026542,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14454,N026543,2024-02-06,2024-02-06,other,0.0,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14455,N026544,2024-02-06,2024-02-06,other,0.6666666666666666,1,1,118,59,12832,11434,3,3,50,1342,0,5,20,252
14456,N026545,2024-02-07,2024-02-07,earnings,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14457,N026546,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14458,N026547,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14459,N026548,2024-02-07,2024-02-07,earnings,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14460,N026549,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14461,N026550,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14462,N026551,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14463,N026552,2024-02-07,2024-02-07,legal_regulatory,-0.3333333333333333,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14464,N026553,2024-02-07,2024-02-07,other,0.0,2,2,118,59,12846,11446,3,3,50,1342,2,5,20,252
14465,N026554,2024-02-07,2024-02-07,legal_regulatory,-0.3333333333333333,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14466,N026555,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14467,N026556,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14468,N026557,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14469,N026558,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14470,N026559,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14471,N026560,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14472,N026561,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14473,N026562,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14474,N026563,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14475,N026564,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14476,N026565,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14477,N026566,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14478,N026567,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14479,N026568,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14480,N026569,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14481,N026570,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14482,N026571,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14483,N026572,2024-02-07,2024-02-07,legal_regulatory,-0.6666666666666666,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14484,N026573,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14485,N026574,2024-02-07,2024-02-07,leadership,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14486,N026575,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14487,N026576,2024-02-07,2024-02-07,earnings,0.3333333333333333,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14488,N026577,2024-02-07,2024-02-07,debt_bond,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14489,N026578,2024-02-07,2024-02-07,legal_regulatory,-0.6666666666666666,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14490,N026579,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14491,N026580,2024-02-07,2024-02-07,other,0.0,1,1,118,59,12844,11446,3,3,50,1342,0,5,20,252
14492,N026581,2024-02-07,2024-02-07,other,0.0,2,2,118,59,12846,11446,3,3,50,1342,2,5,20,252
14493,N026582,2024-02-08,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14494,N026583,2024-02-08,2024-02-15,debt_bond,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14495,N026584,2024-02-08,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14496,N026585,2024-02-08,2024-02-15,earnings,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14497,N026586,2024-02-08,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14498,N026587,2024-02-10,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14499,N026588,2024-02-10,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14500,N026589,2024-02-10,2024-02-15,earnings,0.3333333333333333,2,2,118,59,12858,11458,3,3,50,1342,2,5,20,252
14501,N026590,2024-02-11,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14502,N026591,2024-02-11,2024-02-15,earnings,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14503,N026592,2024-02-13,2024-02-15,earnings,-0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14504,N026593,2024-02-13,2024-02-15,market_industry,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14505,N026594,2024-02-14,2024-02-15,other,0.0,2,2,118,59,12858,11458,3,3,50,1342,2,5,20,252
14506,N026595,2024-02-14,2024-02-15,other,0.0,2,2,118,59,12858,11458,3,3,50,1342,2,5,20,252
14507,N026596,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14508,N026597,2024-02-15,2024-02-15,project_contract,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14509,N026598,2024-02-15,2024-02-15,project_contract,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14510,N026599,2024-02-15,2024-02-15,ma_ownership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14511,N026600,2024-02-15,2024-02-15,ma_ownership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14512,N026601,2024-02-15,2024-02-15,legal_regulatory,-0.6666666666666666,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14513,N026602,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14514,N026603,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14515,N026604,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14516,N026605,2024-02-15,2024-02-15,ma_ownership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14517,N026606,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14518,N026607,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14519,N026608,2024-02-15,2024-02-15,other,0.3333333333333333,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14520,N026609,2024-02-15,2024-02-15,legal_regulatory,-0.6666666666666666,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14521,N026610,2024-02-15,2024-02-15,other,0.0,3,3,118,59,12862,11458,3,3,50,1342,6,5,20,252
14522,N026611,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14523,N026612,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14524,N026613,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14525,N026614,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14526,N026615,2024-02-15,2024-02-15,leadership,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14527,N026616,2024-02-15,2024-02-15,other,0.0,3,3,118,59,12862,11458,3,3,50,1342,6,5,20,252
14528,N026617,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14529,N026618,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14530,N026619,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14531,N026620,2024-02-15,2024-02-15,legal_regulatory,-0.6666666666666666,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14532,N026621,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14533,N026622,2024-02-15,2024-02-15,other,0.0,1,1,118,59,12856,11458,3,3,50,1342,0,5,20,252
14534,N026623,2024-02-16,2024-02-16,debt_bond,0.0,2,2,118,59,12822,11422,3,3,50,1342,2,5,20,252
14535,N026624,2024-02-16,2024-02-16,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14536,N026625,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14537,N026626,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14538,N026627,2024-02-16,2024-02-16,leadership,0.0,2,2,118,59,12822,11422,3,3,50,1342,2,5,20,252
14539,N026628,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14540,N026629,2024-02-16,2024-02-16,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14541,N026630,2024-02-16,2024-02-16,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14542,N026631,2024-02-16,2024-02-16,legal_regulatory,-0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14543,N026632,2024-02-16,2024-02-16,legal_regulatory,-0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14544,N026633,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14545,N026634,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14546,N026635,2024-02-16,2024-02-16,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14547,N026636,2024-02-16,2024-02-16,leadership,0.0,2,2,118,59,12822,11422,3,3,50,1342,2,5,20,252
14548,N026637,2024-02-16,2024-02-16,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14549,N026638,2024-02-16,2024-02-16,legal_regulatory,-0.6666666666666666,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14550,N026639,2024-02-16,2024-02-16,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14551,N026640,2024-02-16,2024-02-16,debt_bond,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14552,N026641,2024-02-17,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14553,N026642,2024-02-17,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14554,N026643,2024-02-18,2024-02-19,market_industry,0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14555,N026644,2024-02-18,2024-02-19,market_industry,0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14556,N026645,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14557,N026646,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14558,N026647,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14559,N026648,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14560,N026649,2024-02-19,2024-02-19,earnings,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14561,N026650,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14562,N026651,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14563,N026652,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14564,N026653,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14565,N026654,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14566,N026655,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14567,N026656,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14568,N026657,2024-02-19,2024-02-19,earnings,0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14569,N026658,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14570,N026659,2024-02-19,2024-02-19,other,0.0,3,3,118,59,12826,11422,3,3,50,1342,6,5,20,252
14571,N026660,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14572,N026661,2024-02-19,2024-02-19,other,0.0,3,3,118,59,12826,11422,3,3,50,1342,6,5,20,252
14573,N026662,2024-02-19,2024-02-19,earnings,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14574,N026663,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14575,N026664,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14576,N026665,2024-02-19,2024-02-19,capital_issuance,0.0,2,2,118,59,12822,11422,3,3,50,1342,2,5,20,252
14577,N026666,2024-02-19,2024-02-19,capital_issuance,0.0,2,2,118,59,12822,11422,3,3,50,1342,2,5,20,252
14578,N026667,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14579,N026668,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14580,N026669,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14581,N026670,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14582,N026671,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14583,N026672,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14584,N026673,2024-02-19,2024-02-19,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14585,N026674,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14586,N026675,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14587,N026676,2024-02-19,2024-02-19,earnings,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14588,N026677,2024-02-19,2024-02-19,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14589,N026678,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14590,N026679,2024-02-19,2024-02-19,debt_bond,-0.3333333333333333,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14591,N026680,2024-02-19,2024-02-19,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14592,N026681,2024-02-19,2024-02-19,ma_ownership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14593,N026682,2024-02-19,2024-02-19,dividend,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14594,N026683,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14595,N026684,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14596,N026685,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14597,N026686,2024-02-20,2024-02-20,capital_issuance,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14598,N026687,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14599,N026688,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14600,N026689,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14601,N026690,2024-02-20,2024-02-20,other,0.0,3,3,118,59,12826,11422,3,3,50,1342,6,5,20,252
14602,N026691,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14603,N026692,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14604,N026693,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14605,N026694,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14606,N026695,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14607,N026696,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14608,N026697,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14609,N026698,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14610,N026699,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14611,N026700,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14612,N026701,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14613,N026702,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14614,N026703,2024-02-20,2024-02-20,other,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14615,N026704,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14616,N026705,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14617,N026706,2024-02-20,2024-02-20,ma_ownership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14618,N026707,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14619,N026708,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
14620,N026709,2024-02-20,2024-02-20,leadership,0.0,1,1,118,59,12820,11422,3,3,50,1342,0,5,20,252
